family,n,E0,r,field,potential
B3_periodic,5,0.2,0.49525,1.222164495833336,0.32764931158187177
B3_periodic,5,0.2,0.4953,1.222911167333336,0.3277104384825634
B3_periodic,5,0.2,0.49535,1.2236556518333357,0.3277716026621551
B3_periodic,5,0.2,0.4954,1.2243979493333357,0.3278328040112968
B3_periodic,5,0.2,0.49545,1.225138059833336,0.3278940424206384
B3_periodic,5,0.2,0.4955,1.2258759833333355,0.3279553177808301
B3_periodic,5,0.2,0.49555,1.2266117198333353,0.32801662998252173
B3_periodic,5,0.2,0.4956,1.2273452693333355,0.32807797891636337
B3_periodic,5,0.2,0.49565,1.2280766318333354,0.32813936447300507
B3_periodic,5,0.2,0.4957,1.2288058073333354,0.3282007865430967
B3_periodic,5,0.2,0.49575,1.229532795833336,0.32826224501728846
B3_periodic,5,0.2,0.4958,1.230257597333336,0.3283237397862301
B3_periodic,5,0.2,0.49585,1.230980211833336,0.3283852707405718
B3_periodic,5,0.2,0.4959,1.2317006393333356,0.3284468377709634
B3_periodic,5,0.2,0.49595,1.2324188798333358,0.3285084407680551
B3_periodic,5,0.2,0.496,1.2331349333333357,0.32857007962249674
B3_periodic,5,0.2,0.49605,1.2338487998333354,0.3286317542249384
B3_periodic,5,0.2,0.4961,1.2345604793333353,0.32869346446603004
B3_periodic,5,0.2,0.49615,1.2352699718333353,0.32875521023642174
B3_periodic,5,0.2,0.4962,1.2359772773333353,0.3288169914267634
B3_periodic,5,0.2,0.49625,1.2366823958333362,0.32887880792770513
B3_periodic,5,0.2,0.4963,1.2373853273333357,0.32894065962989677
B3_periodic,5,0.2,0.49635,1.238086071833336,0.3290025464239884
B3_periodic,5,0.2,0.4964,1.2387846293333356,0.32906446820063007
B3_periodic,5,0.2,0.49645,1.2394809998333356,0.3291264248504717
B3_periodic,5,0.2,0.4965,1.2401751833333354,0.3291884162641634
B3_periodic,5,0.2,0.49655,1.2408671798333357,0.32925044233235506
B3_periodic,5,0.2,0.4966,1.2415569893333351,0.32931250294569675
B3_periodic,5,0.2,0.49665,1.2422446118333355,0.32937459799483837
B3_periodic,5,0.2,0.4967,1.2429300473333351,0.32943672737043006
B3_periodic,5,0.2,0.49675,1.2436132958333361,0.3294988909631218
B3_periodic,5,0.2,0.4968,1.2442943573333358,0.32956108866356343
B3_periodic,5,0.2,0.49685,1.2449732318333355,0.3296233203624051
B3_periodic,5,0.2,0.4969,1.2456499193333357,0.32968558595029673
B3_periodic,5,0.2,0.49695,1.2463244198333359,0.3297478853178884
B3_periodic,5,0.2,0.497,1.2469967333333356,0.3298102183558301
B3_periodic,5,0.2,0.49705,1.2476668598333354,0.32987258495477173
B3_periodic,5,0.2,0.4971,1.2483347993333354,0.3299349850053634
B3_periodic,5,0.2,0.49715,1.2490005518333354,0.329997418398255
B3_periodic,5,0.2,0.4972,1.2496641173333352,0.3300598850240967
B3_periodic,5,0.2,0.49725,1.2503254958333356,0.33012238477353845
B3_periodic,5,0.2,0.4973,1.2509846873333361,0.3301849175372301
B3_periodic,5,0.2,0.49735,1.2516416918333355,0.33024748320582176
B3_periodic,5,0.2,0.4974,1.2522965093333358,0.33031008166996345
B3_periodic,5,0.2,0.49745,1.2529491398333354,0.3303727128203051
B3_periodic,5,0.2,0.4975,1.2535995833333355,0.3304353765474968
B3_periodic,5,0.2,0.49755,1.2542478398333352,0.3304980727421884
B3_periodic,5,0.2,0.4976,1.2548939093333356,0.33056080129503007
B3_periodic,5,0.2,0.49765,1.2555377918333352,0.3306235620966717
B3_periodic,5,0.2,0.4977,1.2561794873333354,0.3306863550377634
B3_periodic,5,0.2,0.49775,1.2568189958333358,0.33074918000895515
B3_periodic,5,0.2,0.4978,1.2574563173333357,0.3308120369008968
B3_periodic,5,0.2,0.49785,1.2580914518333357,0.3308749256042384
B3_periodic,5,0.2,0.4979,1.2587243993333357,0.3309378460096301
B3_periodic,5,0.2,0.49795,1.2593551598333355,0.33100079800772175
B3_periodic,5,0.2,0.498,1.2599837333333352,0.33106378148916343
B3_periodic,5,0.2,0.49805,1.2606101198333355,0.33112679634460507
B3_periodic,5,0.2,0.4981,1.2612343193333353,0.33118984246469674
B3_periodic,5,0.2,0.49815,1.2618563318333353,0.3312529197400884
B3_periodic,5,0.2,0.4982,1.2624761573333352,0.33131602806143007
B3_periodic,5,0.2,0.49825,1.2630937958333361,0.3313791673193718
B3_periodic,5,0.2,0.4983,1.2637092473333356,0.3314423374045634
B3_periodic,5,0.2,0.49835,1.2643225118333359,0.3315055382076551
B3_periodic,5,0.2,0.4984,1.2649335893333353,0.33156876961929677
B3_periodic,5,0.2,0.49845,1.2655424798333357,0.3316320315301384
B3_periodic,5,0.2,0.4985,1.2661491833333351,0.33169532383083006
B3_periodic,5,0.2,0.49855,1.2667536998333355,0.33175864641202174
B3_periodic,5,0.2,0.4986,1.267356029333335,0.3318219991643634
B3_periodic,5,0.2,0.49865,1.2679561718333354,0.33188538197850503
B3_periodic,5,0.2,0.4987,1.268554127333335,0.3319487947450967
B3_periodic,5,0.2,0.49875,1.2691498958333356,0.33201223735478846
B3_periodic,5,0.2,0.4988,1.2697434773333356,0.3320757096982301
B3_periodic,5,0.2,0.49885,1.2703348718333356,0.3321392116660718
B3_periodic,5,0.2,0.4989,1.2709240793333354,0.3322027431489634
B3_periodic,5,0.2,0.49895,1.2715110998333354,0.3322663040375551
B3_periodic,5,0.2,0.499,1.2720959333333355,0.33232989422249676
B3_periodic,5,0.2,0.49905,1.2726785798333353,0.3323935135944384
B3_periodic,5,0.2,0.4991,1.2732590393333352,0.3324571620440301
B3_periodic,5,0.2,0.49915,1.273837311833335,0.33252083946192174
B3_periodic,5,0.2,0.4992,1.2744133973333351,0.3325845457387634
B3_periodic,5,0.2,0.49925,1.2749872958333355,0.33264828076520514
B3_periodic,5,0.2,0.4993,1.2755590073333356,0.3327120444318968
B3_periodic,5,0.2,0.49935,1.2761285318333355,0.33277583662948845
B3_periodic,5,0.2,0.4994,1.2766958693333357,0.33283965724863007
B3_periodic,5,0.2,0.49945,1.2772610198333352,0.3329035061799718
B3_periodic,5,0.2,0.4995,1.2778239833333356,0.3329673833141634
B3_periodic,5,0.2,0.49955,1.278384759833335,0.3330312885418551
B3_periodic,5,0.2,0.4996,1.2789433493333353,0.3330952217536967
B3_periodic,5,0.2,0.49965,1.2794997518333349,0.3331591828403384
B3_periodic,5,0.2,0.4997,1.2800539673333353,0.33322317169243004
B3_periodic,5,0.2,0.49975,1.2806059958333356,0.3332871882006218
B3_periodic,5,0.2,0.4998,1.2811558373333358,0.33335123225556346
B3_periodic,5,0.2,0.49985,1.2817034918333354,0.3334153037479051
B3_periodic,5,0.2,0.4999,1.2822489593333355,0.3334794025682968
B3_periodic,5,0.2,0.49995,1.2827922398333353,0.33354352860738845
B3_periodic,5,0.2,0.5,1.2833333333333354,0.3336076817558301
B3_periodic,5,0.2,0.50005,1.2838722398333353,0.3336718619042717
B3_periodic,5,0.2,0.5001,1.2844089593333352,0.3337360689433634
B3_periodic,5,0.2,0.50015,1.2849434918333351,0.33380030276375505
B3_periodic,5,0.2,0.5002,1.2854758373333353,0.3338645632560967
B3_periodic,5,0.2,0.50025,1.286005995833335,0.33392885031103836
B3_periodic,5,0.2,0.5003,1.2865339673333347,0.33399316381923005
B3_periodic,5,0.2,0.50035,1.2870597518333349,0.3340575036713217
B3_periodic,5,0.2,0.5004,1.2875833493333348,0.3341218697579634
B3_periodic,5,0.2,0.50045,1.2881047598333346,0.334186261969805
B3_periodic,5,0.2,0.5005,1.2886239833333346,0.3342506801974967
B3_periodic,5,0.2,0.50055,1.289141019833336,0.3343151243316885
B3_periodic,5,0.2,0.5006,1.2896558693333358,0.33437959426303016
B3_periodic,5,0.2,0.50065,1.2901685318333356,0.3344440898821718
B3_periodic,5,0.2,0.5007,1.2906790073333356,0.3345086110797635
B3_periodic,5,0.2,0.50075,1.2911872958333357,0.33457315774645513
B3_periodic,5,0.2,0.5008,1.2916933973333353,0.3346377297728968
B3_periodic,5,0.2,0.50085,1.2921973118333352,0.33470232704973846
B3_periodic,5,0.2,0.5009,1.2926990393333353,0.3347669494676301
B3_periodic,5,0.2,0.50095,1.2931985798333354,0.33483159691722175
B3_periodic,5,0.2,0.501,1.2936959333333353,0.33489626928916344
B3_periodic,5,0.2,0.50105,1.294191099833335,0.33496096647410506
B3_periodic,5,0.2,0.5011,1.294684079333335,0.33502568836269675
B3_periodic,5,0.2,0.50115,1.2951748718333351,0.3350904348455884
B3_periodic,5,0.2,0.5012,1.295663477333335,0.33515520581343006
B3_periodic,5,0.2,0.50125,1.2961498958333348,0.3352200011568717
B3_periodic,5,0.2,0.5013,1.2966341273333348,0.3352848207665634
B3_periodic,5,0.2,0.50135,1.2971161718333348,0.33534966453315507
B3_periodic,5,0.2,0.5014,1.2975960293333348,0.3354145323472967
B3_periodic,5,0.2,0.50145,1.2980736998333346,0.3354794240996384
B3_periodic,5,0.2,0.5015,1.2985491833333347,0.33554433968083003
B3_periodic,5,0.2,0.50155,1.2990224798333356,0.3356092789815218
B3_periodic,5,0.2,0.5016,1.2994935893333355,0.3356742418923635
B3_periodic,5,0.2,0.50165,1.2999625118333356,0.33573922830400516
B3_periodic,5,0.2,0.5017,1.3004292473333356,0.3358042381070968
B3_periodic,5,0.2,0.50175,1.3008937958333355,0.3358692711922885
B3_periodic,5,0.2,0.5018,1.3013561573333352,0.3359343274502301
B3_periodic,5,0.2,0.50185,1.3018163318333353,0.33599940677157175
B3_periodic,5,0.2,0.5019,1.3022743193333353,0.33606450904696344
B3_periodic,5,0.2,0.50195,1.3027301198333352,0.3361296341670551
B3_periodic,5,0.2,0.502,1.303183733333335,0.33619478202249675
B3_periodic,5,0.2,0.50205,1.303635159833335,0.3362599525039384
B3_periodic,5,0.2,0.5021,1.304084399333335,0.3363251455020301
B3_periodic,5,0.2,0.50215,1.304531451833335,0.33639036090742175
B3_periodic,5,0.2,0.5022,1.3049763173333349,0.3364555986107634
B3_periodic,5,0.2,0.50225,1.3054189958333349,0.3365208585027051
B3_periodic,5,0.2,0.5023,1.305859487333335,0.33658614047389673
B3_periodic,5,0.2,0.50235,1.3062977918333347,0.3366514444149884
B3_periodic,5,0.2,0.5024,1.3067339093333346,0.33671677021663005
B3_periodic,5,0.2,0.50245,1.3071678398333346,0.3367821177694717
B3_periodic,5,0.2,0.5025,1.3075995833333347,0.33684748696416333
B3_periodic,5,0.2,0.50255,1.3080291398333355,0.33691287769135514
B3_periodic,5,0.2,0.5026,1.3084565093333356,0.3369782898416968
B3_periodic,5,0.2,0.50265,1.3088816918333355,0.3370437233058385
B3_periodic,5,0.2,0.5027,1.3093046873333352,0.33710917797443013
B3_periodic,5,0.2,0.50275,1.309725495833335,0.3371746537381218
B3_periodic,5,0.2,0.5028,1.3101441173333352,0.33724015048756345
B3_periodic,5,0.2,0.50285,1.3105605518333352,0.3373056681134051
B3_periodic,5,0.2,0.5029,1.3109747993333352,0.33737120650629676
B3_periodic,5,0.2,0.50295,1.311386859833335,0.33743676555688845
B3_periodic,5,0.2,0.503,1.311796733333335,0.3375023451558301
B3_periodic,5,0.2,0.50305,1.3122044198333351,0.33756794519377176
B3_periodic,5,0.2,0.5031,1.312609919333335,0.3376335655613634
B3_periodic,5,0.2,0.50315,1.313013231833335,0.3376992061492551
B3_periodic,5,0.2,0.5032,1.3134143573333348,0.3377648668480967
B3_periodic,5,0.2,0.50325,1.313813295833335,0.33783054754853836
B3_periodic,5,0.2,0.5033,1.314210047333335,0.33789624814123004
B3_periodic,5,0.2,0.50335,1.3146046118333345,0.3379619685168217
B3_periodic,5,0.2,0.5034,1.3149969893333346,0.33802770856596337
B3_periodic,5,0.2,0.50345,1.3153871798333348,0.338093468179305
B3_periodic,5,0.2,0.5035,1.3157751833333347,0.3381592472474967
B3_periodic,5,0.2,0.50355,1.3161609998333352,0.3382250456611885
B3_periodic,5,0.2,0.5036,1.3165446293333356,0.33829086331103014
B3_periodic,5,0.2,0.50365,1.3169260718333353,0.3383567000876718
B3_periodic,5,0.2,0.5037,1.317305327333335,0.33842255588176345
B3_periodic,5,0.2,0.50375,1.3176823958333352,0.3384884305839551
B3_periodic,5,0.2,0.5038,1.3180572773333352,0.3385543240848968
B3_periodic,5,0.2,0.50385,1.318429971833335,0.33862023627523846
B3_periodic,5,0.2,0.5039,1.318800479333335,0.3386861670456301
B3_periodic,5,0.2,0.50395,1.319168799833335,0.33875211628672175
B3_periodic,5,0.2,0.504,1.319534933333335,0.33881808388916346
B3_periodic,5,0.2,0.50405,1.3198988798333349,0.3388840697436051
B3_periodic,5,0.2,0.5041,1.3202606393333347,0.33895007374069674
B3_periodic,5,0.2,0.50415,1.320620211833335,0.3390160957710884
B3_periodic,5,0.2,0.5042,1.3209775973333349,0.33908213572543006
B3_periodic,5,0.2,0.50425,1.3213327958333347,0.33914819349437175
B3_periodic,5,0.2,0.5043,1.3216858073333346,0.3392142689685634
B3_periodic,5,0.2,0.50435,1.3220366318333348,0.339280362038655
B3_periodic,5,0.2,0.5044,1.322385269333335,0.3393464725952967
B3_periodic,5,0.2,0.50445,1.3227317198333346,0.33941260052913835
B3_periodic,5,0.2,0.5045,1.3230759833333345,0.33947874573083003
B3_periodic,5,0.2,0.50455,1.3234180598333354,0.33954490809102184
B3_periodic,5,0.2,0.5046,1.3237579493333351,0.3396110875003635
B3_periodic,5,0.2,0.50465,1.324095651833335,0.33967728384950513
B3_periodic,5,0.2,0.5047,1.324431167333335,0.3397434970290968
B3_periodic,5,0.2,0.50475,1.324764495833335,0.3398097269297885
B3_periodic,5,0.2,0.5048,1.3250956373333351,0.33987597344223014
B3_periodic,5,0.2,0.50485,1.325424591833335,0.3399422364570718
B3_periodic,5,0.2,0.5049,1.325751359333335,0.34000851586496345
B3_periodic,5,0.2,0.50495,1.326075939833335,0.3400748115565551
B3_periodic,5,0.2,0.505,1.326398333333335,0.34014112342249675
B3_periodic,5,0.2,0.50505,1.3267185398333345,0.34020745135343844
B3_periodic,5,0.2,0.5051,1.3270365593333346,0.3402737952400301
B3_periodic,5,0.2,0.50515,1.327352391833335,0.34034015497292175
B3_periodic,5,0.2,0.5052,1.3276660373333347,0.3404065304427634
B3_periodic,5,0.2,0.50525,1.3279774958333346,0.34047292154020503
B3_periodic,5,0.2,0.5053,1.3282867673333347,0.3405393281558967
B3_periodic,5,0.2,0.50535,1.3285938518333347,0.3406057501804884
B3_periodic,5,0.2,0.5054,1.3288987493333346,0.34067218750463
B3_periodic,5,0.2,0.50545,1.3292014598333346,0.3407386400189717
B3_periodic,5,0.2,0.5055,1.3295019833333346,0.3408051076141634
B3_periodic,5,0.2,0.50555,1.3298003198333352,0.34087159018085517
B3_periodic,5,0.2,0.5056,1.330096469333335,0.3409380876096968
B3_periodic,5,0.2,0.50565,1.330390431833335,0.34100459979133846
B3_periodic,5,0.2,0.5057,1.330682207333335,0.34107112661643013
B3_periodic,5,0.2,0.50575,1.330971795833335,0.3411376679756218
B3_periodic,5,0.2,0.5058,1.3312591973333348,0.34120422375956344
B3_periodic,5,0.2,0.50585,1.3315444118333348,0.34127079385890513
B3_periodic,5,0.2,0.5059,1.331827439333335,0.34133737816429677
B3_periodic,5,0.2,0.50595,1.3321082798333348,0.34140397656638843
B3_periodic,5,0.2,0.506,1.3323869333333347,0.3414705889558301
B3_periodic,5,0.2,0.50605,1.3326633998333348,0.34153721522327174
B3_periodic,5,0.2,0.5061,1.3329376793333347,0.34160385525936343
B3_periodic,5,0.2,0.50615,1.3332097718333347,0.3416705089547551
B3_periodic,5,0.2,0.5062,1.3334796773333346,0.34173717620009675
B3_periodic,5,0.2,0.50625,1.3337473958333346,0.3418038568860384
B3_periodic,5,0.2,0.5063,1.3340129273333348,0.34187055090323004
B3_periodic,5,0.2,0.50635,1.3342762718333345,0.34193725814232173
B3_periodic,5,0.2,0.5064,1.3345374293333343,0.34200397849396336
B3_periodic,5,0.2,0.50645,1.3347963998333343,0.34207071184880505
B3_periodic,5,0.2,0.5065,1.3350531833333346,0.3421374580974967
B3_periodic,5,0.2,0.50655,1.3353077798333344,0.3422042171306884
B3_periodic,5,0.2,0.5066,1.335560189333335,0.3422709888390302
B3_periodic,5,0.2,0.50665,1.3358104118333352,0.3423377731131718
B3_periodic,5,0.2,0.5067,1.3360584473333348,0.3424045698437635
B3_periodic,5,0.2,0.50675,1.3363042958333347,0.3424713789214551
B3_periodic,5,0.2,0.5068,1.336547957333335,0.3425382002368968
B3_periodic,5,0.2,0.50685,1.3367894318333347,0.34260503368073847
B3_periodic,5,0.2,0.5069,1.337028719333335,0.3426718791436301
B3_periodic,5,0.2,0.50695,1.3372658198333345,0.3427387365162218
B3_periodic,5,0.2,0.507,1.3375007333333349,0.34280560568916346
B3_periodic,5,0.2,0.50705,1.3377334598333344,0.3428724865531051
B3_periodic,5,0.2,0.5071,1.3379639993333348,0.34293937899869675
B3_periodic,5,0.2,0.50715,1.3381923518333345,0.3430062829165884
B3_periodic,5,0.2,0.5072,1.338418517333335,0.3430731981974301
B3_periodic,5,0.2,0.50725,1.3386424958333343,0.3431401247318717
B3_periodic,5,0.2,0.5073,1.3388642873333347,0.3432070624105634
B3_periodic,5,0.2,0.50735,1.3390838918333343,0.34327401112415507
B3_periodic,5,0.2,0.5074,1.3393013093333346,0.3433409707632967
B3_periodic,5,0.2,0.50745,1.3395165398333344,0.3434079412186384
B3_periodic,5,0.2,0.5075,1.3397295833333345,0.34347492238083005
B3_periodic,5,0.2,0.50755,1.3399404398333343,0.3435419141405217
B3_periodic,5,0.2,0.5076,1.3401491093333346,0.3436089163883635
B3_periodic,5,0.2,0.50765,1.340355591833335,0.34367592901500515
B3_periodic,5,0.2,0.5077,1.3405598873333346,0.34374295191109683
B3_periodic,5,0.2,0.50775,1.3407619958333348,0.3438099849672885
B3_periodic,5,0.2,0.5078,1.3409619173333345,0.34387702807423015
B3_periodic,5,0.2,0.50785,1.341159651833335,0.3439440811225718
B3_periodic,5,0.2,0.5079,1.3413551993333344,0.34401114400296345
B3_periodic,5,0.2,0.50795,1.341548559833335,0.3440782166060551
B3_periodic,5,0.2,0.508,1.3417397333333343,0.3441452988224968
B3_periodic,5,0.2,0.50805,1.341928719833335,0.34421239054293845
B3_periodic,5,0.2,0.5081,1.3421155193333345,0.34427949165803007
B3_periodic,5,0.2,0.50815,1.3423001318333347,0.34434660205842177
B3_periodic,5,0.2,0.5082,1.3424825573333343,0.3444137216347634
B3_periodic,5,0.2,0.50825,1.3426627958333348,0.3444808502777051
B3_periodic,5,0.2,0.5083,1.3428408473333342,0.34454798787789676
B3_periodic,5,0.2,0.50835,1.3430167118333347,0.3446151343259884
B3_periodic,5,0.2,0.5084,1.3431903893333341,0.34468228951263
B3_periodic,5,0.2,0.50845,1.3433618798333347,0.34474945332847173
B3_periodic,5,0.2,0.5085,1.343531183333334,0.3448166256641634
B3_periodic,5,0.2,0.50855,1.3436982998333344,0.34488380641035504
B3_periodic,5,0.2,0.5086,1.343863229333335,0.34495099545769686
B3_periodic,5,0.2,0.50865,1.3440259718333345,0.3450181926968385
B3_periodic,5,0.2,0.5087,1.3441865273333349,0.3450853980184302
B3_periodic,5,0.2,0.50875,1.3443448958333344,0.3451526113131218
B3_periodic,5,0.2,0.5088,1.3445010773333348,0.34521983247156346
B3_periodic,5,0.2,0.50885,1.3446550718333345,0.3452870613844051
B3_periodic,5,0.2,0.5089,1.3448068793333348,0.3453542979422968
B3_periodic,5,0.2,0.50895,1.3449564998333343,0.34542154203588843
B3_periodic,5,0.2,0.509,1.3451039333333348,0.3454887935558301
B3_periodic,5,0.2,0.50905,1.3452491798333344,0.34555605239277176
B3_periodic,5,0.2,0.5091,1.3453922393333346,0.34562331843736344
B3_periodic,5,0.2,0.50915,1.3455331118333345,0.34569059158025506
B3_periodic,5,0.2,0.5092,1.3456717973333345,0.34575787171209676
B3_periodic,5,0.2,0.50925,1.3458082958333342,0.3458251587235384
B3_periodic,5,0.2,0.5093,1.3459426073333347,0.34589245250523004
B3_periodic,5,0.2,0.50935,1.3460747318333341,0.3459597529478217
B3_periodic,5,0.2,0.5094,1.3462046693333345,0.34602705994196337
B3_periodic,5,0.2,0.50945,1.3463324198333342,0.34609437337830506
B3_periodic,5,0.2,0.5095,1.3464579833333346,0.34616169314749673
B3_periodic,5,0.2,0.50955,1.3465813598333343,0.34622901914018833
B3_periodic,5,0.2,0.5096,1.3467025493333344,0.3462963512470302
B3_periodic,5,0.2,0.50965,1.3468215518333349,0.34636368935867184
B3_periodic,5,0.2,0.5097,1.3469383673333344,0.3464310333657635
B3_periodic,5,0.2,0.50975,1.3470529958333348,0.34649838315895515
B3_periodic,5,0.2,0.5098,1.3471654373333342,0.34656573862889684
B3_periodic,5,0.2,0.50985,1.3472756918333346,0.34663309966623845
B3_periodic,5,0.2,0.5099,1.3473837593333342,0.34670046616163014
B3_periodic,5,0.2,0.50995,1.3474896398333347,0.3467678380057218
B3_periodic,5,0.2,0.51,1.3475933333333343,0.34683521508916343
B3_periodic,5,0.2,0.51005,1.3476948398333346,0.3469025973026051
B3_periodic,5,0.2,0.5101,1.347794159333334,0.34696998453669675
B3_periodic,5,0.2,0.51015,1.3478912918333346,0.34703737668208845
B3_periodic,5,0.2,0.5102,1.3479862373333342,0.3471047736294301
B3_periodic,5,0.2,0.51025,1.3480789958333346,0.3471721752693717
B3_periodic,5,0.2,0.5103,1.3481695673333343,0.3472395814925634
B3_periodic,5,0.2,0.51035,1.3482579518333346,0.34730699218965505
B3_periodic,5,0.2,0.5104,1.3483441493333341,0.3473744072512967
B3_periodic,5,0.2,0.51045,1.3484281598333345,0.3474418265681384
B3_periodic,5,0.2,0.5105,1.348509983333334,0.34750925003083005
B3_periodic,5,0.2,0.51055,1.3485896198333345,0.3475766775300217
B3_periodic,5,0.2,0.5106,1.3486670693333347,0.3476441089563635
B3_periodic,5,0.2,0.51065,1.3487423318333343,0.34771154420050515
B3_periodic,5,0.2,0.5107,1.3488154073333345,0.34777898315309685
B3_periodic,5,0.2,0.51075,1.348886295833334,0.34784642570478846
B3_periodic,5,0.2,0.5108,1.3489549973333346,0.3479138717462301
B3_periodic,5,0.2,0.51085,1.3490215118333342,0.3479813211680718
B3_periodic,5,0.2,0.5109,1.3490858393333345,0.34804877386096345
B3_periodic,5,0.2,0.51095,1.3491479798333341,0.3481162297155551
B3_periodic,5,0.2,0.511,1.3492079333333344,0.34818368862249677
