family,n,seed,kstar,D,peak_k
B6_center_anchored,8,4,1,0.1670477061423563,0.5625
B6_center_anchored,8,4,2,0.33394299649443693,0.84375
B6_center_anchored,8,4,3,0.33394299649443693,1.265625
B6_center_anchored,8,4,4,0.33394299649443693,1.8984375
B6_center_anchored,8,4,5,0.33394299649443693,2.84765625
B6_center_anchored,8,4,6,0.33394299649443693,4.271484375
B6_center_anchored,8,4,7,0.33394299649443693,6.4072265625
B6_center_anchored,8,4,8,0.3468983386678861,9.61083984375
B6_center_anchored,8,5,1,0.16704770614235637,0.5625
B6_center_anchored,8,5,2,0.3340954122847127,0.84375
B6_center_anchored,8,5,3,0.3340954122847127,1.265625
B6_center_anchored,8,5,4,0.3340954122847127,1.8984375
B6_center_anchored,8,5,5,0.3340954122847127,2.84765625
B6_center_anchored,8,5,6,0.3340954122847127,4.271484375
B6_center_anchored,8,5,7,0.3340954122847127,6.4072265625
B6_center_anchored,8,5,8,0.338667885992989,9.61083984375
B6_center_anchored,8,6,1,0.16704770614235653,0.5625
B6_center_anchored,8,6,2,0.33394299649443693,0.84375
B6_center_anchored,8,6,3,0.33394299649443693,1.265625
B6_center_anchored,8,6,4,0.33394299649443693,1.8984375
B6_center_anchored,8,6,5,0.33394299649443693,2.84765625
B6_center_anchored,8,6,6,0.33394299649443693,4.271484375
B6_center_anchored,8,6,7,0.33394299649443693,6.4072265625
B6_center_anchored,8,6,8,0.33440024386526457,9.61083984375
B6_center_anchored,8,7,1,0.16887669562566687,0.5625
B6_center_anchored,8,7,2,0.3357719859777474,0.84375
B6_center_anchored,8,7,3,0.3357719859777474,1.265625
B6_center_anchored,8,7,4,0.3357719859777474,1.8984375
B6_center_anchored,8,7,5,0.3357719859777474,2.84765625
B6_center_anchored,8,7,6,0.33805822283188547,4.271484375
B6_center_anchored,8,7,7,0.33805822283188547,6.4072265625
B6_center_anchored,8,7,8,0.33805822283188547,9.61083984375
B6_center_anchored,8,8,1,0.1670477061423563,0.5625
B6_center_anchored,8,8,2,0.3339429964944368,0.84375
B6_center_anchored,8,8,3,0.3339429964944368,1.265625
B6_center_anchored,8,8,4,0.3339429964944368,1.8984375
B6_center_anchored,8,8,5,0.3339429964944368,2.84765625
B6_center_anchored,8,8,6,0.3339429964944368,4.271484375
B6_center_anchored,8,8,7,0.3339429964944368,6.4072265625
B6_center_anchored,8,8,8,0.340801707056851,9.61083984375
B6_center_anchored,8,9,1,0.16750495351318395,0.5625
B6_center_anchored,8,9,2,0.33440024386526446,0.84375
B6_center_anchored,8,9,3,0.33440024386526446,1.265625
B6_center_anchored,8,9,4,0.33440024386526446,1.8984375
B6_center_anchored,8,9,5,0.33440024386526446,2.84765625
B6_center_anchored,8,9,6,0.33440024386526446,4.271484375
B6_center_anchored,8,9,7,0.3353147386069196,6.4072265625
B6_center_anchored,8,9,8,0.3353147386069196,9.61083984375
B6_center_anchored,8,10,1,0.16887669562566682,0.5625
B6_center_anchored,8,10,2,0.33592440176802313,0.84375
B6_center_anchored,8,10,3,0.33592440176802313,1.265625
B6_center_anchored,8,10,4,0.33592440176802313,1.8984375
B6_center_anchored,8,10,5,0.33592440176802313,2.84765625
B6_center_anchored,8,10,6,0.33821063862216116,4.271484375
B6_center_anchored,8,10,7,0.33821063862216116,6.4072265625
B6_center_anchored,8,10,8,0.3529949702789211,9.61083984375
B6_center_anchored,8,11,1,0.16887669562566682,0.5625
B6_center_anchored,8,11,2,0.3357719859777472,0.84375
B6_center_anchored,8,11,3,0.3357719859777472,1.265625
B6_center_anchored,8,11,4,0.3357719859777472,1.8984375
B6_center_anchored,8,11,5,0.3357719859777472,2.84765625
B6_center_anchored,8,11,6,0.33805822283188525,4.271484375
B6_center_anchored,8,11,7,0.33805822283188525,6.4072265625
B6_center_anchored,8,11,8,0.33805822283188525,9.61083984375
B6_center_anchored,8,12,1,0.16704770614235642,0.5625
B6_center_anchored,8,12,2,0.3339429964944369,0.84375
B6_center_anchored,8,12,3,0.3339429964944369,1.265625
B6_center_anchored,8,12,4,0.3339429964944369,1.8984375
B6_center_anchored,8,12,5,0.3339429964944369,2.84765625
B6_center_anchored,8,12,6,0.3339429964944369,4.271484375
B6_center_anchored,8,12,7,0.3339429964944369,6.4072265625
B6_center_anchored,8,12,8,0.3344002438652645,9.61083984375
B6_center_anchored,8,13,1,0.1668952903520805,0.5625
B6_center_anchored,8,13,2,0.333790580704161,0.84375
B6_center_anchored,8,13,3,0.333790580704161,1.265625
B6_center_anchored,8,13,4,0.333790580704161,1.8984375
B6_center_anchored,8,13,5,0.333790580704161,2.84765625
B6_center_anchored,8,13,6,0.333790580704161,4.271484375
B6_center_anchored,8,13,7,0.333790580704161,6.4072265625
B6_center_anchored,8,13,8,0.333790580704161,9.61083984375
B6_center_anchored,8,14,1,0.1668952903520805,0.5625
B6_center_anchored,8,14,2,0.33379058070416096,0.84375
B6_center_anchored,8,14,3,0.33379058070416096,1.265625
B6_center_anchored,8,14,4,0.33379058070416096,1.8984375
B6_center_anchored,8,14,5,0.33379058070416096,2.84765625
B6_center_anchored,8,14,6,0.33379058070416096,4.271484375
B6_center_anchored,8,14,7,0.33379058070416096,6.4072265625
B6_center_anchored,8,14,8,0.33379058070416096,9.61083984375
B6_center_anchored,8,15,1,0.1670477061423563,0.5625
B6_center_anchored,8,15,2,0.3339429964944368,0.84375
B6_center_anchored,8,15,3,0.3339429964944368,1.265625
B6_center_anchored,8,15,4,0.3339429964944368,1.8984375
B6_center_anchored,8,15,5,0.3339429964944368,2.84765625
B6_center_anchored,8,15,6,0.3339429964944368,4.271484375
B6_center_anchored,8,15,7,0.3339429964944368,6.4072265625
B6_center_anchored,8,15,8,0.33440024386526446,9.61083984375
B6_center_anchored,8,16,1,0.1668952903520805,0.5625
B6_center_anchored,8,16,2,0.3337905807041609,0.84375
B6_center_anchored,8,16,3,0.3337905807041609,1.265625
B6_center_anchored,8,16,4,0.3337905807041609,1.8984375
B6_center_anchored,8,16,5,0.3337905807041609,2.84765625
B6_center_anchored,8,16,6,0.3337905807041609,4.271484375
B6_center_anchored,8,16,7,0.3337905807041609,6.4072265625
B6_center_anchored,8,16,8,0.3337905807041609,9.61083984375
B6_center_anchored,8,17,1,0.16704770614235653,0.5625
B6_center_anchored,8,17,2,0.33394299649443693,0.84375
B6_center_anchored,8,17,3,0.33394299649443693,1.265625
B6_center_anchored,8,17,4,0.33394299649443693,1.8984375
B6_center_anchored,8,17,5,0.33394299649443693,2.84765625
B6_center_anchored,8,17,6,0.33394299649443693,4.271484375
B6_center_anchored,8,17,7,0.33394299649443693,6.4072265625
B6_center_anchored,8,17,8,0.33440024386526457,9.61083984375
B6_center_anchored,8,18,1,0.1668952903520805,0.5625
B6_center_anchored,8,18,2,0.33379058070416096,0.84375
B6_center_anchored,8,18,3,0.33379058070416096,1.265625
B6_center_anchored,8,18,4,0.33379058070416096,1.8984375
B6_center_anchored,8,18,5,0.33379058070416096,2.84765625
B6_center_anchored,8,18,6,0.33379058070416096,4.271484375
B6_center_anchored,8,18,7,0.33379058070416096,6.4072265625
B6_center_anchored,8,18,8,0.33379058070416096,9.61083984375
B6_center_anchored,8,19,1,0.16750495351318395,0.5625
B6_center_anchored,8,19,2,0.33440024386526446,0.84375
B6_center_anchored,8,19,3,0.33440024386526446,1.265625
B6_center_anchored,8,19,4,0.33440024386526446,1.8984375
B6_center_anchored,8,19,5,0.33440024386526446,2.84765625
B6_center_anchored,8,19,6,0.33440024386526446,4.271484375
B6_center_anchored,8,19,7,0.33531473860691974,6.4072265625
B6_center_anchored,8,19,8,0.33531473860691974,9.61083984375
B6_center_anchored,8,20,1,0.16750495351318395,0.5625
B6_center_anchored,8,20,2,0.3344002438652644,0.84375
B6_center_anchored,8,20,3,0.3344002438652644,1.265625
B6_center_anchored,8,20,4,0.3344002438652644,1.8984375
B6_center_anchored,8,20,5,0.3344002438652644,2.84765625
B6_center_anchored,8,20,6,0.3344002438652644,4.271484375
B6_center_anchored,8,20,7,0.3353147386069197,6.4072265625
B6_center_anchored,8,20,8,0.3353147386069197,9.61083984375
B6_center_anchored,8,21,1,0.1668952903520805,0.5625
B6_center_anchored,8,21,2,0.333790580704161,0.84375
B6_center_anchored,8,21,3,0.333790580704161,1.265625
B6_center_anchored,8,21,4,0.333790580704161,1.8984375
B6_center_anchored,8,21,5,0.333790580704161,2.84765625
B6_center_anchored,8,21,6,0.333790580704161,4.271484375
B6_center_anchored,8,21,7,0.333790580704161,6.4072265625
B6_center_anchored,8,21,8,0.333790580704161,9.61083984375
B6_center_anchored,8,22,1,0.16704770614235637,0.5625
B6_center_anchored,8,22,2,0.3339429964944369,0.84375
B6_center_anchored,8,22,3,0.3339429964944369,1.265625
B6_center_anchored,8,22,4,0.3339429964944369,1.8984375
B6_center_anchored,8,22,5,0.3339429964944369,2.84765625
B6_center_anchored,8,22,6,0.3339429964944369,4.271484375
B6_center_anchored,8,22,7,0.3339429964944369,6.4072265625
B6_center_anchored,8,22,8,0.3344002438652645,9.61083984375
B6_center_anchored,8,23,1,0.16704770614235653,0.5625
B6_center_anchored,8,23,2,0.33409541228471284,0.84375
B6_center_anchored,8,23,3,0.33409541228471284,1.265625
B6_center_anchored,8,23,4,0.33409541228471284,1.8984375
B6_center_anchored,8,23,5,0.33409541228471284,2.84765625
B6_center_anchored,8,23,6,0.33409541228471284,4.271484375
B6_center_anchored,8,23,7,0.33409541228471284,6.4072265625
B6_center_anchored,8,23,8,0.3356195701874717,9.61083984375
B6_center_anchored,8,24,1,0.16887669562566687,0.5625
B6_center_anchored,8,24,2,0.33577198597774727,0.84375
B6_center_anchored,8,24,3,0.33577198597774727,1.265625
B6_center_anchored,8,24,4,0.33577198597774727,1.8984375
B6_center_anchored,8,24,5,0.33577198597774727,2.84765625
B6_center_anchored,8,24,6,0.3386678859929889,4.271484375
B6_center_anchored,8,24,7,0.33973479652492,6.4072265625
B6_center_anchored,8,24,8,0.34019204389574775,9.61083984375
